timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 22:39:23.716981,15,15,2.25
2025-08-18 22:39:25.253882,16,16,2.4
2025-08-18 22:39:26.789913,18,18,2.7
2025-08-18 22:39:28.326128,17,17,2.55
2025-08-18 22:39:30.925420,18,18,2.7
2025-08-18 22:39:32.461628,15,15,2.25
2025-08-18 22:39:34.002188,16,16,2.4
2025-08-18 22:39:35.534055,16,16,2.4
2025-08-18 22:39:37.070305,17,17,2.55
2025-08-18 22:39:38.607902,16,16,2.4
2025-08-18 22:39:40.653819,16,16,2.4
2025-08-18 22:39:42.189531,15,15,2.25
2025-08-18 22:39:43.724830,15,15,2.25
2025-08-18 22:39:45.264222,17,17,2.55
2025-08-18 22:39:46.799663,14,14,2.1
2025-08-18 22:39:48.336598,16,16,2.4
2025-08-18 22:39:49.870596,15,15,2.25
2025-08-18 22:39:51.406864,17,17,2.55
2025-08-18 22:39:52.941626,17,17,2.55
2025-08-18 22:39:54.478149,17,17,2.55
2025-08-18 22:39:56.014192,15,15,2.25
2025-08-18 22:39:57.549783,15,15,2.25
2025-08-18 22:39:59.085014,14,14,2.1
2025-08-18 22:40:00.624584,14,14,2.1
2025-08-18 22:40:02.158444,16,16,2.4
2025-08-18 22:40:03.693374,14,14,2.1
2025-08-18 22:40:05.229995,15,15,2.25
2025-08-18 22:40:06.767110,16,16,2.4
2025-08-18 22:40:08.303244,15,15,2.25
2025-08-18 22:40:09.837767,15,15,2.25
2025-08-18 22:40:11.374272,13,13,1.95
2025-08-18 22:40:12.910224,12,12,1.8
2025-08-18 22:40:14.446563,16,16,2.4
2025-08-18 22:40:15.982391,15,15,2.25
2025-08-18 22:40:17.518772,14,14,2.1
2025-08-18 22:40:19.054848,13,13,1.95
2025-08-18 22:40:21.105728,16,16,2.4
2025-08-18 22:40:22.637656,16,16,2.4
2025-08-18 22:40:24.687308,14,14,2.1
2025-08-18 22:40:26.223648,15,15,2.25
2025-08-18 22:40:27.759911,14,14,2.1
2025-08-18 22:40:29.294076,13,13,1.95
2025-08-18 22:40:30.830503,13,13,1.95
2025-08-18 22:40:32.365970,14,14,2.1
2025-08-18 22:40:33.903405,16,16,2.4
2025-08-18 22:40:35.439099,14,14,2.1
2025-08-18 22:40:36.974158,14,14,2.1
2025-08-18 22:40:38.510377,15,15,2.25
2025-08-18 22:40:40.046449,15,15,2.25
2025-08-18 22:40:41.582101,14,14,2.1
2025-08-18 22:40:43.118534,12,12,1.8
2025-08-18 22:40:44.656467,16,16,2.4
2025-08-18 22:40:46.190177,13,13,1.95
2025-08-18 22:40:47.726618,13,13,1.95
2025-08-18 22:40:49.262306,17,17,2.55
2025-08-18 22:40:50.798708,15,15,2.25
2025-08-18 22:40:52.335379,13,13,1.95
2025-08-18 22:40:53.870073,16,16,2.4
2025-08-18 22:40:55.431107,15,15,2.25
2025-08-18 22:40:56.943511,15,15,2.25
2025-08-18 22:40:58.477818,14,14,2.1
2025-08-18 22:41:00.015428,14,14,2.1
2025-08-18 22:41:01.550181,15,15,2.25
2025-08-18 22:41:03.086985,16,16,2.4
2025-08-18 22:41:04.623216,17,17,2.55
2025-08-18 22:41:06.670681,16,16,2.4
2025-08-18 22:41:08.207778,15,15,2.25
2025-08-18 22:41:09.742712,16,16,2.4
2025-08-18 22:41:11.279464,17,17,2.55
2025-08-18 22:41:12.814950,16,16,2.4
2025-08-18 22:41:14.351254,14,14,2.1
2025-08-18 22:41:15.889301,15,15,2.25
2025-08-18 22:41:17.424590,18,18,2.7
2025-08-18 22:41:18.960188,15,15,2.25
2025-08-18 22:41:20.496186,14,14,2.1
2025-08-18 22:41:22.030894,15,15,2.25
2025-08-18 22:41:23.567518,15,15,2.25
2025-08-18 22:41:25.103453,13,13,1.95
2025-08-18 22:41:26.639287,15,15,2.25
2025-08-18 22:41:28.177258,15,15,2.25
2025-08-18 22:41:29.712683,15,15,2.25
2025-08-18 22:41:31.257073,16,16,2.4
2025-08-18 22:41:32.784301,15,15,2.25
2025-08-18 22:41:34.319446,14,14,2.1
2025-08-18 22:41:35.856510,16,16,2.4
2025-08-18 22:41:37.391621,16,16,2.4
2025-08-18 22:41:38.928188,16,16,2.4
2025-08-18 22:41:40.975689,14,14,2.1
2025-08-18 22:41:42.511870,14,14,2.1
2025-08-18 22:41:44.049065,16,16,2.4
2025-08-18 22:41:45.584591,17,17,2.55
2025-08-18 22:41:47.119130,15,15,2.25
2025-08-18 22:41:48.656057,16,16,2.4
2025-08-18 22:41:50.191858,17,17,2.55
2025-08-18 22:41:51.729254,17,17,2.55
2025-08-18 22:41:53.285063,17,17,2.55
2025-08-18 22:41:54.799715,13,13,1.95
2025-08-18 22:41:56.336967,14,14,2.1
2025-08-18 22:41:57.871550,15,15,2.25
2025-08-18 22:41:59.409071,14,14,2.1
2025-08-18 22:42:00.944604,15,15,2.25
2025-08-18 22:42:02.479638,17,17,2.55
2025-08-18 22:42:04.017635,16,16,2.4
2025-08-18 22:42:05.553730,14,14,2.1
2025-08-18 22:42:07.088983,14,14,2.1
2025-08-18 22:42:08.629451,16,16,2.4
2025-08-18 22:42:10.159659,15,15,2.25
2025-08-18 22:42:11.696071,17,17,2.55
2025-08-18 22:42:13.232705,14,14,2.1
2025-08-18 22:42:14.768020,15,15,2.25
2025-08-18 22:42:16.304579,14,14,2.1
2025-08-18 22:42:17.842343,14,14,2.1
2025-08-18 22:42:19.376720,15,15,2.25
2025-08-18 22:42:20.912629,15,15,2.25
2025-08-18 22:42:22.451433,15,15,2.25
2025-08-18 22:42:23.984537,13,13,1.95
2025-08-18 22:42:25.521183,15,15,2.25
2025-08-18 22:42:27.057106,14,14,2.1
2025-08-18 22:42:28.592977,15,15,2.25
2025-08-18 22:42:30.128274,15,15,2.25
2025-08-18 22:42:31.664489,13,13,1.95
2025-08-18 22:42:33.200326,13,13,1.95
2025-08-18 22:42:34.737053,14,14,2.1
2025-08-18 22:42:36.274859,14,14,2.1
2025-08-18 22:42:37.809798,14,14,2.1
2025-08-18 22:42:39.345383,15,15,2.25
2025-08-18 22:42:40.881215,14,14,2.1
2025-08-18 22:42:42.416342,15,15,2.25
2025-08-18 22:42:43.953457,14,14,2.1
2025-08-18 22:42:45.489243,14,14,2.1
