timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 23:05:37.695289,13,13,1.95
2025-08-18 23:05:39.231504,15,15,2.25
2025-08-18 23:05:40.768174,11,11,1.65
2025-08-18 23:05:42.301745,12,12,1.8
2025-08-18 23:05:43.837991,10,10,1.5
2025-08-18 23:05:45.374608,12,12,1.8
2025-08-18 23:05:46.913191,9,9,1.35
2025-08-18 23:05:48.447293,13,13,1.95
2025-08-18 23:05:49.990836,12,12,1.8
2025-08-18 23:05:51.520747,12,12,1.8
2025-08-18 23:05:53.054106,11,11,1.65
2025-08-18 23:05:54.590894,13,13,1.95
2025-08-18 23:05:56.127125,11,11,1.65
2025-08-18 23:05:57.663120,12,12,1.8
2025-08-18 23:05:59.202322,11,11,1.65
2025-08-18 23:06:00.745351,12,12,1.8
2025-08-18 23:06:02.276069,14,14,2.1
2025-08-18 23:06:03.806011,13,13,1.95
2025-08-18 23:06:05.342902,14,14,2.1
2025-08-18 23:06:06.878261,12,12,1.8
2025-08-18 23:06:08.414163,14,14,2.1
2025-08-18 23:06:09.950744,12,12,1.8
2025-08-18 23:06:11.487907,14,14,2.1
2025-08-18 23:06:13.022533,14,14,2.1
2025-08-18 23:06:14.559203,16,16,2.4
2025-08-18 23:06:16.116722,13,13,1.95
2025-08-18 23:06:17.631296,15,15,2.25
2025-08-18 23:06:19.167387,13,13,1.95
2025-08-18 23:06:20.703132,11,11,1.65
2025-08-18 23:06:22.241588,13,13,1.95
2025-08-18 23:06:23.774979,13,13,1.95
2025-08-18 23:06:25.310948,12,12,1.8
2025-08-18 23:06:26.848625,11,11,1.65
2025-08-18 23:06:28.382980,15,15,2.25
2025-08-18 23:06:29.919060,12,12,1.8
2025-08-18 23:06:31.454891,13,13,1.95
2025-08-18 23:06:32.994635,12,12,1.8
2025-08-18 23:06:34.544843,13,13,1.95
2025-08-18 23:06:36.064748,15,15,2.25
2025-08-18 23:06:37.600639,14,14,2.1
2025-08-18 23:06:39.147209,13,13,1.95
2025-08-18 23:06:40.677207,14,14,2.1
2025-08-18 23:06:42.213796,12,12,1.8
2025-08-18 23:06:43.745491,13,13,1.95
2025-08-18 23:06:45.278099,13,13,1.95
2025-08-18 23:06:46.815974,10,10,1.5
2025-08-18 23:06:48.351746,13,13,1.95
2025-08-18 23:06:49.886700,12,12,1.8
2025-08-18 23:06:51.422858,15,15,2.25
2025-08-18 23:06:52.959160,14,14,2.1
2025-08-18 23:06:54.495309,14,14,2.1
2025-08-18 23:06:56.032271,13,13,1.95
2025-08-18 23:06:57.567986,14,14,2.1
2025-08-18 23:06:59.102083,15,15,2.25
2025-08-18 23:07:00.641315,13,13,1.95
2025-08-18 23:07:02.175825,14,14,2.1
2025-08-18 23:07:03.712280,12,12,1.8
2025-08-18 23:07:05.250843,11,11,1.65
2025-08-18 23:07:06.784515,11,11,1.65
2025-08-18 23:07:08.319334,11,11,1.65
2025-08-18 23:07:09.859153,12,12,1.8
2025-08-18 23:07:11.429899,13,13,1.95
2025-08-18 23:07:13.029033,14,14,2.1
2025-08-18 23:07:14.569079,12,12,1.8
2025-08-18 23:07:16.102303,12,12,1.8
2025-08-18 23:07:17.638703,12,12,1.8
2025-08-18 23:07:19.187117,13,13,1.95
2025-08-18 23:07:20.710796,12,12,1.8
2025-08-18 23:07:22.247286,11,11,1.65
2025-08-18 23:07:23.783840,12,12,1.8
2025-08-18 23:07:25.318361,14,14,2.1
2025-08-18 23:07:26.857412,11,11,1.65
2025-08-18 23:07:28.394524,11,11,1.65
2025-08-18 23:07:29.926482,12,12,1.8
2025-08-18 23:07:31.466078,12,12,1.8
2025-08-18 23:07:33.005245,13,13,1.95
2025-08-18 23:07:34.541405,10,10,1.5
2025-08-18 23:07:36.073227,13,13,1.95
2025-08-18 23:07:37.607848,12,12,1.8
2025-08-18 23:07:39.145214,11,11,1.65
2025-08-18 23:07:40.678126,12,12,1.8
2025-08-18 23:07:42.214114,11,11,1.65
2025-08-18 23:07:43.750977,12,12,1.8
2025-08-18 23:07:45.288122,15,15,2.25
2025-08-18 23:07:46.823258,13,13,1.95
2025-08-18 23:07:48.359487,15,15,2.25
2025-08-18 23:07:49.895700,14,14,2.1
2025-08-18 23:07:51.430978,14,14,2.1
2025-08-18 23:07:52.966967,11,11,1.65
2025-08-18 23:07:54.508812,11,11,1.65
2025-08-18 23:07:56.040584,11,11,1.65
2025-08-18 23:07:57.576201,13,13,1.95
2025-08-18 23:07:59.110729,12,12,1.8
2025-08-18 23:08:00.648914,11,11,1.65
2025-08-18 23:08:02.182996,11,11,1.65
2025-08-18 23:08:03.719262,13,13,1.95
2025-08-18 23:08:05.260114,10,10,1.5
2025-08-18 23:08:06.794678,13,13,1.95
2025-08-18 23:08:08.331975,13,13,1.95
