timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 22:15:21.619559,30,30,4.5
2025-08-18 22:15:23.155824,32,32,4.8
2025-08-18 22:15:24.690140,34,34,5.1
2025-08-18 22:15:26.233452,30,30,4.5
2025-08-18 22:15:27.764205,31,31,4.65
2025-08-18 22:15:29.299416,32,32,4.8
2025-08-18 22:15:30.835796,31,31,4.65
2025-08-18 22:15:32.372606,29,29,4.35
2025-08-18 22:15:33.907725,31,31,4.65
2025-08-18 22:15:35.443246,32,32,4.8
2025-08-18 22:15:36.980038,29,29,4.35
2025-08-18 22:15:38.515539,29,29,4.35
2025-08-18 22:15:40.051014,29,29,4.35
2025-08-18 22:15:41.587366,30,30,4.5
2025-08-18 22:15:43.123761,30,30,4.5
2025-08-18 22:15:44.660633,31,31,4.65
2025-08-18 22:15:46.198130,31,31,4.65
2025-08-18 22:15:47.730674,31,31,4.65
2025-08-18 22:15:49.267075,31,31,4.65
2025-08-18 22:15:50.806394,32,32,4.8
2025-08-18 22:15:52.339929,33,33,4.95
2025-08-18 22:15:53.881859,31,31,4.65
2025-08-18 22:15:55.412686,30,30,4.5
2025-08-18 22:15:56.948957,30,30,4.5
2025-08-18 22:15:58.483531,32,32,4.8
2025-08-18 22:16:00.019860,32,32,4.8
2025-08-18 22:16:01.554966,32,32,4.8
2025-08-18 22:16:03.090819,30,30,4.5
2025-08-18 22:16:04.627795,31,31,4.65
2025-08-18 22:16:06.163800,32,32,4.8
2025-08-18 22:16:07.700827,31,31,4.65
2025-08-18 22:16:09.237424,33,33,4.95
2025-08-18 22:16:11.284141,28,28,4.2
2025-08-18 22:16:12.818987,30,30,4.5
2025-08-18 22:16:14.356673,30,30,4.5
2025-08-18 22:16:15.891416,31,31,4.65
2025-08-18 22:16:17.429054,30,30,4.5
2025-08-18 22:16:18.965590,31,31,4.65
2025-08-18 22:16:20.501214,32,32,4.8
2025-08-18 22:16:22.036534,33,33,4.95
2025-08-18 22:16:23.579448,32,32,4.8
2025-08-18 22:16:25.107559,30,30,4.5
2025-08-18 22:16:26.643851,31,31,4.65
2025-08-18 22:16:28.182695,32,32,4.8
2025-08-18 22:16:29.716563,31,31,4.65
2025-08-18 22:16:31.252092,30,30,4.5
2025-08-18 22:16:32.789082,31,31,4.65
2025-08-18 22:16:34.323682,31,31,4.65
2025-08-18 22:16:35.860535,31,31,4.65
2025-08-18 22:16:37.395957,31,31,4.65
2025-08-18 22:16:38.932142,31,31,4.65
2025-08-18 22:16:40.469743,30,30,4.5
2025-08-18 22:16:42.005136,31,31,4.65
2025-08-18 22:16:43.541828,29,29,4.35
2025-08-18 22:16:45.077842,30,30,4.5
2025-08-18 22:16:46.615020,30,30,4.5
2025-08-18 22:16:48.148930,31,31,4.65
2025-08-18 22:16:49.684385,31,31,4.65
2025-08-18 22:16:51.221033,31,31,4.65
2025-08-18 22:16:52.756374,32,32,4.8
2025-08-18 22:16:54.292877,32,32,4.8
2025-08-18 22:16:55.829314,34,34,5.1
